MTLIOAccelDebugCommandEncoder,_MTLDebugCommandEncoder
IOBluetoothDevicePair,NSObject
NSRuleEditorViewSlice,NSView
NSPasteboard,NSObject
AEVConversionUtils,NSObject
NSScriptPropertiesRecordTypeDescription,NSScriptRecordTypeDescription
NSSourceListBackgroundView,NSView
NSXMLSAXParser,NSObject
NSDrawer,NSResponder
_CUIPSDStopAndMidpointPair,NSObject
NSUTF32BEEncodingDetector,NSEncodingDetector
CIAreaMaximum,CIReductionFilter
NSProgressiveLayer,NSOverdrawableTileLayer
NSScreen,NSObject
NSHTMLWriter,NSObject
MTLIOAccelRenderCommandEncoder,MTLIOAccelCommandEncoder
BU_TMDateText,BU_TMToolbarPushButton
__NSISOLatin1TrigramKeySet,_NSSharedKeySetS
DDBinderInfo,NSObject
IOBluetoothDevice,IOBluetoothObject
_NSInputAlignmentItem,NSObject
_NSXPCDistantObjectTimeoutWithError,_NSXPCDistantObjectWithError
NSAutoContentAccessingProxy,NSProxy
_NSServiceRequestorInfo,NSObject
NSRemoteServiceReply,NSRemoteServiceMessage
NSControlAuxiliary,NSObject
NSAKSerializer,NSObject
NSKeyValueMutatingArrayMethodSet,NSKeyValueMutatingCollectionMethodSet
PASampleKernelFrame,PASampleFrame
_NSPageControllerView,NSView
_NSPboardImageTypeConverter,NSObject
CIParallelogramTile,CIFilter
AUAudioUnitBus_XPC,AUAudioUnitBus
NSViewHierarchyLock,NSObject
NSLongClickGestureRecognizer,NSGestureRecognizer
PFUbiquityGlobalObjectID,NSObject
NSASCIIEncodingDetector,NSSingleByteEncodingDetector
NSExtraLMData,NSObject
NSTextViewIvars,NSObject
NSXMLAttributeDeclaration,NSXMLDTDNode
IOBluetoothDeviceExpansion,NSObject
IMKInputSession,NSObject
_NSFullScreenTileResizeCrossfadeOverlayLayer,CALayer
NSButtonTextFieldCell,NSTextFieldCell
_PFGCWeakReference,NSObject
NSURLQueueNode,NSObject
CIPhotoEffectChrome,CIPhotoEffect
_NSToolbarItemAuxiliary,NSObject
_NSSplitViewControllerPrivateData,NSObject
_NSPersonNameComponentsStyleFormatterFamilyOnlyVariant,_NSPersonNameComponentsStyleFormatterShortVariantGeneral
PFUbiquityGlobalObjectIDCache,NSObject
NSTrackableOutlineView,NSOutlineView
NSTextCheckingOperation,NSOperation
NSAquaUserInterfaceTheme,NSUserInterfaceTheme
_NSCFTranslatedFileURLProtocol_PIMPL_4,_NSCFTranslatedFileURLProtocol
__NSAppKitThreadSpecificData,NSObject
NSMutableIndexPath,NSIndexPath
MTLResourceListPool,NSObject
CIPhotoEffectNoir,CIPhotoEffect
__NSISOLatin3TrigramKeySet,_NSSharedKeySetS
__NSVariableWidthString,NSString
CIStretch,CIFilter
SDPQueryCallbackDispatcher,NSObject
PADataArchive,NSObject
_NSProgressFraction,NSObject
_NSPrintThumbnailBaseView,NSView
__NSCFURLLocalStreamTask,NSURLSessionTask
_NSSplitViewItemViewWrapper,NSView
_NSImageViewPlugin,_NSValueBinderPlugin
CUIThemeSchemaEffectRendition,CUIThemeRendition
OIDStringCache,NSCache
FCRExceptionUtils,NSObject
NSConcreteTask,NSTask
NSRegularExpressionCheckingResult,NSTextCheckingResult
NSBlockObservationSink,NSObservationSink
NSSQLOffsetIntermediate,NSSQLIntermediate
NSRuleEditorViewSliceDropSeparator,NSRuleEditorViewSlice
NSScriptAttributeDescription,NSScriptPropertyDescription
NSTableUpdateItem2,NSObject
NSDrawerWindow,NSWindow
CUIPSDGradientEvaluator,NSObject
CUIWindowFrameLayer,CALayer
_NSIdleTimer,NSObject
CIOverlayBlendMode,CIBlendModeFilter
NSPDFPanel,NSObject
_PFLock,NSObject
NSAccessibilityChildPanel,NSPanel
BU_FlatControl,BU_TMControl
__NSLocalTimeZone,NSTimeZone
IOBluetoothHostController,NSObject
NSKeyValueNilOrderedSetEnumerator,NSEnumerator
NSKeyValueIvarMutableArray,NSKeyValueMutableArray
_NSInputAlignmentMatch,NSObject
PFUbiquitySwitchboardCacheWrapper,NSObject
_NSServiceFilter,NSObject
CoreWiFiHTCapabilitiesIE,CoreWiFiIE
NSControl,NSView
DDOptionalExp,DDRepeatMax
CACGPathCodingProxy,CACodingProxy
NSTitlebarThemeFrame,NSThemeFrame
_NSPboardTypeConverter,NSObject
CISharpenLuminance,CIFilter
NSSQLiteIntarrayTable,NSObject
AUAudioUnitBusArray_XH,AUAudioUnitBusArray
_MTLRenderPipelineState,NSObject
PAMicrostackshotData,NSObject
NSViewStateBinder,NSBinder
NSLimitedMenuViewWindow,NSWindow
_NSProgressFractionTuple,NSObject
CWBaseStationPPPController,NSObject
NSSelectionArray,NSArray
NSServicesRolloverButtonCell,NSButtonCell
CoreDragDraggingLayer,CALayer
NSKeyValueMutableOrderedSet,NSMutableOrderedSet
MecabraCoreDataController,NSObject
NSButtonTextField,NSTextField
_NSSavePanelTagEditorLabel,NSTextField
CIRedEyeCorrections,CIFilter
_MTLParallelRenderCommandEncoder,NSObject
NSDistantObject,NSProxy
NSToolbarItem,NSObject
NSGestureRecognizerTarget,NSObject
NSPropertyTransform,NSObject
MDSPathFilter,NSObject
PASampleTimeSeriesDataStore,NSObject
GSPermanentStorage,NSObject
NSPrintInfoDictionaryProxy,NSMutableDictionary
_NSTableViewReserved,NSObject
NSTypeSelectBackgroundView,NSView
NSRemoteWindowController,NSObject
NSComboTableView,NSTableView
BU_ButtonPart,CALayer
_PFEncodedArray,NSArray
MTLRenderPipelineColorAttachmentDescriptorArrayInternal,MTLRenderPipelineColorAttachmentDescriptorArray
NSPageController,NSViewController
NSColorSpaceColor,NSColor
NSCFAttributedString,NSMutableAttributedString
NSViewAnimation,NSAnimation
NSTimeZone,NSObject
_MDItem,NSObject
NSKeyValueNotifyingMutableArray,NSKeyValueMutableArray
PFUbiquitySaveSnapshot,NSObject
NSURLProtectionSpace,NSObject
CWANQP3GPPCellular,CWANQPElement
NSConcreteSetChange,NSSetChange
CoreWiFiHTOperationIE,CoreWiFiIE
NSXMLChildren,NSMutableArray
NSFontCollection,NSObject
NSNavSimpleButtonCell,NSButtonCell
CIRowAverage,CIColumnAverage
CASubjectAltNameExtension,NSObject
NSSQLColumn,NSSQLProperty
MallocTotalDiff,NSObject
_NSToolbarFlexibleSpace,NSView
__NSISOLatin9TrigramKeySet,_NSSharedKeySetS
NSTitleTextFieldCell,NSTextFieldCell
CoreDragComponentLayer,CALayer
NSMiddleSpecifier,NSScriptObjectSpecifier
FCRImageConversionUtils,NSObject
NSBetterbox,NSBox
OS_tcp_connection_bonjour,OS_object
NSPopoverBinder,NSViewStateBinder
_NSRuleEditorCache,NSObject
InkRecognizerGesture,NSObject
MecabraCoreDataProperties,NSObject
CIMultiplyBlendMode,CIBlendModeFilter
NSLayoutManagerTextBlockRowArrayCache,NSObject
_NSFullScreenTileWindowProxyLayer,CALayer
NSBundle,NSObject
_PFFetchedResultOrderedSetWrapper,NSOrderedSet
MTLRenderPipelineColorAttachmentDescriptorArray,NSObject
NSRectSet,NSObject
NSTabViewControllerSegmentedControlUIProvider,NSObject
OS_xpc_connection,OS_xpc_object
_NSScrollingConcurrentMomentumAnimation,_NSScrollingConcurrentVBLPreprocessFilter
NSScriptObjectSpecifier,NSObject
DDRepeatMax,DDUnaryOperator
__NSCFURLSessionXPC,NSObject
CISoftCubicUpsample,CIFilter
NSVisualEffectView,NSView
NSTableDragInfo,NSObject
AUAudioUnit_XH,AUAudioUnit
PAStackshotTask,NSObject
NSKeyValueFastMutableArray2,NSKeyValueFastMutableArray
PFUbiquityStoreSaveSnapshot,NSObject
_NSRuleEditorViewUnboundRowHolder,NSObject
_NSPageControllerPrivateData,NSObject
CIFilterPlugIn,CIPlugIn
NSAnimationHelper,NSObject
CWANQPOperatorFriendlyNameEntry,NSObject
NSSymbolicExpression,NSExpression
CoreWiFiAppleP2PIE,CoreWiFiIE
NSServicesRolloverView,NSView
InkRecognizerText,InkRecognizerBase
_PFGarbageManager,NSObject
CAGradientLayer,CALayer
__NSISO88595TrigramKeySet,_NSSharedKeySetS
_NSTextFieldPlugin,_NSValueBinderPlugin
NSCoreDataXPCMessage,NSObject
NSMessagePort,NSPort
NSURLDownloadInternal,NSObject
_NSMenuServicesViewOperation,NSOperation
NSComboBoxWindow,NSWindow
OS_network_proxy,OS_object
CIConstantColorGenerator,CIFilter
_NSPageControllerTransitionView,NSView
_NSPasteboardTypeCache,NSObject
NSLayoutManager,NSObject
NSSidebarImageCell,NSImageCell
NSCFDictionary,NSMutableDictionary
_PFString,NSString
NSScreenLayout,NSObject
_MDMutablePlistBytes,_MDPlistBytes
NSLineHeightFormatter,NSFormatter
CUITexturedWindowFrameLayer,CUIWindowFrameLayer
__NSCFURLLocalStreamTaskFromDataTask,__NSCFURLLocalStreamTask
NSRemoteSavePanel,NSObject
FontAssetDownloadManager,NSObject
MallocDataCategorySummaryDiff,NSObject
NSInputAlignmentController,NSObject
_CUIPSDSublayerInfo,NSObject
MTLIOAccelDevice,_MTLDevice
__NSISOLatin6TrigramKeySet,_NSSharedKeySetS
NSToolbarFlexibleSpaceItem,NSToolbarItem
NSSQLCorrelationTableUpdateTracker,NSObject
__NSTimeZone,NSTimeZone
NSKeyValueSlowMutableArray,NSKeyValueMutableArray
NSTemplatizingImageRep,NSImageRep
NSTask,NSObject
CoreWiFiClient,CoreWiFiMAC
NSWhoseSpecifier,NSScriptObjectSpecifier
CIEnhancementCalculation,NSObject
NSNibExternalObjectPlaceholder,NSObject
NSAccessibilityAttributeAccessorInfo,NSObject
NSAttributeDescription,NSPropertyDescription
_NSFullScreenTileOverlayLayer,CALayer
NSTableCellViewAux,NSObject
BU_LabeledFlatControl,BU_FlatControl
_NSMostCommonJapaneseCharsKeySet,_NSSharedKeySetS
_NSPersonNameComponentsStyleFormatterGivenInitialVariant,_NSPersonNameComponentsStyleFormatterShortVariantGeneral
NSBatchUpdateRequest,NSPersistentStoreRequest
NSFacetImageRep,NSImageRep
NSBrowserBinder,NSBinder
DDRepeatCount,DDUnaryOperator
NSBackgroundColorView,NSView
NSGraphicCell,NSCell
__NSPlaceholderTimeZone,NSTimeZone
_NSSearchFieldPlugin,_NSTextFieldPlugin
MecabraCandidate,NSObject
SecFoundationModVector,NSObject
NSStorage,NSObject
NSSpeechSynthesizerVars,NSObject
_NSTableViewDelayProxy,NSObject
NSSQLConnection,NSObject
AUAudioUnit,NSObject
MTLRenderPipelineDescriptor,NSObject
NSDistantObjectTableEntry,NSObject
PAFanSpeed,NSObject
IOBluetoothHostControllerExpansion,NSObject
_NSPageControllerImageView,NSImageView
NSDisplayCycle,NSObject
FCRLandmark,NSObject
NSTableCellView,NSView
NSDragDestination,NSObject
_CDBadgeLayer,CALayer
_NSMetadataQueryResultGroupArray,NSArray
InkRecognizerBase,NSObject
NSAttributeDictionary,NSDictionary
CISRGBToneCurveToLinear,CIFilter
__NSISO88596TrigramKeySet,_NSSharedKeySetS
PFUbiquityPeerSnapshotCollection,NSObject
PAFootprint,NSObject
_NSInputAlignmentControllerSession,NSObject
NSNavSplitView,NSSplitView
NSScriptPropertyDescription,NSObject
CIRedEyeRepair,NSObject
_NSMenuServicesView,NSView
NSComboBoxCell,NSTextFieldCell
BU_DateFlatControl,BU_LabeledFlatControl
IOBluetoothHandsFreeAudioGatewayExpansion,NSObject
CIColorMap,CIFilter
_NSPageControllerAnimator,_NSObjectAnimator
_NSCFTranslatedFileURLProtocol_PIMPL_7,_NSCFTranslatedFileURLProtocol
_NSPasteboardItemCollection,NSObject
NSScalarObjectID48,_NSScalarObjectID
DDOneOrMoreExp,DDUnaryOperator
NSWindowLayout,NSObject
NSKeyValueMutableSet,NSMutableSet
PAMemoryCategoryAggregation,NSObject
GSClientManagedLibrary,NSObject
CWANQPDomainName,CWANQPElement
NSURLConnectionInternalConnection,NSURLConnectionInternal
_NSScalarObjectID,_NSCoreManagedObjectID
NSConcreteSetChanges,NSSetChanges
NSStream,NSObject
NSXMLNSURLTransformerName,NSValueTransformer
PurgeTypeTotalDiff,MallocDataCategorySummaryDiff
CICMYKHalftone,CIFilter
CUIThemeDataEffectPreset,CUIShapeEffectPreset
CUIPSDImageRef,NSObject
NSISO2022EncodingDetector,NSEncodingDetector
NSStringDrawingContext,NSObject
NSManagedObjectModelBundle,NSObject
IOBluetoothHandsFreeAudioGateway,IOBluetoothHandsFree
NSCheapMutableString,NSMutableString
_NSCFWikipediaProtocol,NSURLProtocol
OS_xpc_serializer,OS_xpc_object
NSImageTextFieldCell,NSTextFieldCell
NSSpeechSynthesizer,NSObject
CAFilter,NSObject
NSHashTable,NSObject
NSColorPickerGridViewController,NSViewController
NSKeyValueFastMutableOrderedSet2,NSKeyValueFastMutableOrderedSet
_NSRuleEditorViewSliceHolder,NSView
CIDepthOfField,CIFilter
CUIPSDLayerRef,CUIPSDLayerBaseRef
LSVPNPluginProxy,LSBundleProxy
NSAttributeDictionaryEnumerator,NSEnumerator
MTLIOAccelResourceAllocation,MTLResourceAllocationInfo
_NSFullScreenTileOverlayWindow,NSPanel
NSXMLNSDataTransformerName,NSValueTransformer
NSBoundKeyPath,NSObject
_NSDragManager,NSObject
__NSDictionaryObjectEnumerator,__NSFastEnumerationEnumerator
NSAsynchronousFetchRequest,NSPersistentStoreRequest
SFCompanionService,NSObject
CIBitmapContext,CIContext
NSBrowserCell,NSCell
NSCGLSurface,NSObject
NSGraphicsContext,NSObject
NSXPCCoder,NSCoder
InkContext,NSObject
SFCertificateData,NSObject
_NSCoreManagedObjectID,NSManagedObjectID
CISkyAndGrassAdjust,CIFilter
_NSCellTrackingData,NSObject
MTLIGAccelBlitCommandEncoder,MTLIOAccelBlitCommandEncoder
PAStackshot,NSObject
GSSystemManagedLibrary,NSObject
NSRuleEditor,NSControl
NSURLResponse,NSObject
NSDisplayCycleObserver,NSObject
CWChannelHistoryItem,NSObject
CIImageProcessorInput,NSObject
NSScriptSDEFElement,NSObject
CoreWiFiWPSCredential,NSObject
_NSTableViewAnimator,_NSViewAnimator
_NSPlaceholderCharacterSet,NSCharacterSet
NSXMLNSDateTransformerName,NSValueTransformer
CDImageComponent,NSObject
AppDelegate,NSObject
VMUArchitecture,NSObject
NSPortCoder,NSCoder
NSApplicationExtensionItem,NSObject
_NSScreenSharedInfo,NSObject
NSSQLRow,NSExternalRefCountedData
AUPBServer,NSObject
CIFlashTransition,CIFilter
CAEmitterLayer,CALayer
NSMutableOrderedSet,NSOrderedSet
PASampleTaskData,NSObject
_NSPlaceholderTextFieldPlugin,_NSTextFieldPlugin
NSInputAlignmentGuide,NSObject
NSKVONotifying_SFLList,SFLList
NSNavSplitViewController,NSObject
CUIPSDLayerGroupRef,CUIPSDLayerBaseRef
CIImageProcessorOutput,NSObject
NSTempAttributeDictionary,NSAttributeDictionary
NSTableViewDropFeedbackData,NSObject
OS_tcp_connection_destination,OS_object
_NSAlignmentFeedbackFilterPreparedContext,NSObject
NSPinyinString,NSString
NSMenuItem,NSObject
__NSFontTypefaceInfo,NSObject
CIPageCurlWithShadowTransition,CIFilter
NSCharacterSet,NSObject
CIRippleTransition,CIFilter
_NSPropertyDescriptionProxy,NSObject
NSViewDynamicToolTipManager,NSObject
SFCompanionXPCManager,NSObject
NSUnkeyedPortCoder,NSConcretePortCoder
CWANQPNAIRealmEntry,NSObject
NSButtonImageSource,NSObject
_NSFullScreenTileOverlayWindowContentView,NSView
CIToneCurve,CIFilter
_NSUnbufferedLayerTreeWindow,NSWindow
__NSPlaceholderOrderedSet,NSMutableOrderedSet
NSXPCEncoder,NSXPCCoder
CSIGenerator,NSObject
CUICatalogCSIGenerator,CSIGenerator
NSCollectionViewBinder,NSBinder
NSSplitView,NSView
NSTableViewCellProxy,NSAccessibilityProxy
MTLStencilDescriptor,NSObject
NSClassicHashTable,NSHashTable
PFUbiquityToManyConflictDiff,NSObject
NSRuleEditorTextField,NSTextField
_NSArrayControllerExtensions,NSObject
_NSRTFPboardTypeConverter,_NSPboardTypeConverter
NSScriptSDEFParser,NSObject
CoreWiFiWPSNetwork,NSObject
NSDraggingDestinationView,NSView
OS_tcp_connection,OS_object
NSEPSImageRep,NSImageRep
NSDOStreamData,NSMutableData
_NSScrollingScoreKeeper,NSWindowController
NSScroller,NSControl
NSSQLRowCache,NSPersistentStoreCache
BU_ArrowedFlatControl,BU_FlatControl
NSAutoCalendar,NSCalendar
PAStackshotThread,NSObject
NSKeyValueFastMutableSet,NSKeyValueMutableSet
_NSDateValueBinderPlugin,_NSValueBinderPlugin
NSNavProgressWindowController,NSWindowController
NSKeyValueFastMutableOrderedSet,NSKeyValueMutableOrderedSet
SFCertificateData_ivars,NSObject
NSMenuItemHighlightColor,NSCatalogColor
CIEdgeWork,CIFilter
NSFetchRequestExpression,NSExpression
__NSPlaceholderDictionary,NSMutableDictionary
_NSAppKitARCSafeWeakReference,NSObject
PAStackshotFrameIterator,NSObject
NSHTTPURLResponse,NSURLResponse
CDImageData,NSObject
NSIBSortedEncodingMutableSet,NSMutableSet
NSDocumentDragButton,NSButton
CIPixellate,CIFilter
LSOpenOperation,NSOperation
MTLIOAccelCommandEncoder,_MTLCommandEncoder
IOBluetoothSDPServiceRecord,NSObject
NSObservationSink,NSObject
NSGenerationToken,NSObject
PASampleTaskDataPrivateData,NSObject
_NSCachedAttributedString,NSMutableAttributedString
NSToolbarItemConfigWrapper,NSToolbarItem
NSScriptToOneRelationshipDescription,NSScriptAttributeDescription
NSODSession,ODSession
NSTableViewChildCellProxy,NSTableViewCellProxy
OS_tcp_connection_host,OS_object
NSXMLContext,NSObject
DDRepeatMinMax,DDBasicRegexp
_NSPopoverWindow,NSPanel
_NSMenuActionController,NSObject
_CUIInternalLinkRendition,CUIThemeRendition
CIPointillize,CIFilter
NSBasicObjectID,_NSCoreManagedObjectID
_NSScrollingRubberbandFilter,NSObject
NSMutableString,NSString
_NSWindowSpringLoadingController,NSObject
NSCGImageRep,NSImageRep
NSFont,NSObject
MTLSamplerDescriptorInternal,MTLSamplerDescriptor
RemoteAUPBServer,NSObject
_NSBorderlessLayerTreeProjectionWindow,_NSUnbufferedLayerTreeWindow
NSHelpAttachment,NSTextAttachment
CSIBitmapWrapper,NSObject
_CUIExplicitlyPackedContentRendition,CUIThemeRendition
AVAssetDownloadURLSession,NSURLSession
_NSSplitViewShadowView,NSView
NSControllerConfigurationBinder,NSBinder
NSStoreMigrationPolicy,NSObject
IOBluetoothHandsFreeDevice,IOBluetoothHandsFree
NSRuleEditorTextFieldCell,NSTextFieldCell
NSConcretePortCoder,NSPortCoder
NSArrayController,NSObjectController
_NSStringPboardTypeConverter,_NSPboardTypeConverter
SFLList,NSObject
CIFeature,NSObject
_NSCGSWindowBackingStore,NSCGSWindowBackingStore
NSUserDefaults,NSObject
CAEmitterCell,NSObject
NSColorPickerGridView,NSView
__NSOrderedSetM,NSMutableOrderedSet
_NSPersonNameComponentsStyleFormatterAbbreviated,_NSPersonNameComponentsStyleFormatter
CILineOverlay,CIFilter
LSServerDelegate,NSObject
BU_ButtonAppearance,NSAppearance
NSCalendarDate,NSDate
IOBluetoothRFCOMMConnection,IOBluetoothObject
NSConcreteHashTable,NSHashTable
SFStateMachine,NSObject
_NSMenuItemPlugin,_NSValueBinderPlugin
GSDocumentIdentifier,NSObject
NSScriptToManyRelationshipDescription,NSScriptPropertyDescription
NSColoredPencil,NSObject
NSMutableDictionary,NSDictionary
_NSPropertyDescriptionProxy2,_NSPropertyDescriptionProxy
CIUnsharpMask,CIFilter
_NSDocumentConflictTableCellView,NSTableCellView
InkRecognizerWordGroup,NSObject
NSScalarObjectID64,_NSScalarObjectID
_NSWindowManagementHelper,NSObject
__NSCFURLSessionTaskInfo,NSObject
MTLCompileOptionsInternal,MTLCompileOptions
CoreWiFiPMKID,NSObject
CIFilterClassInfo,NSObject
NSMutableStringProxy,NSDistantObject
_NSScrollerStyleRecommender,NSObject
NSNextStepFrame,NSView
CIRandomGenerator,CIFilter
InkRecognizerMessageBase,NSObject
NSSQLStatement,NSObject
AUPBClientManager,NSObject
_NSScrollingMomentumCatesCalculator,_NSScrollingMomentumCalculatorBase
PASamplePowerstatsThreadData,PASampleThreadData
NSURLResponseInternal,NSObject
OS_xpc_mach_recv,OS_xpc_object
NSDimingView,NSView
_NSSplitViewSpringLoadingView,NSView
NSTableViewListCellProxy,NSTableViewCellProxy
NSMutableData,NSData
_NSScrollingConcurrentEventMonitor,NSObject
NSKeyValueFastMutableOrderedSet1,NSKeyValueFastMutableOrderedSet
NSKeyValueNilSetEnumerator,NSEnumerator
NSRuleEditorButtonCell,NSButtonCell
NSStringDrawingTextStorage,NSTextStorage
MecabraAnalysisContextImpl,NSObject
CIBumpDistortionLinear,CIFilter
NSSetChange,NSObject
NSXMLNSNumberTransformerName,NSValueTransformer
NSDistributedLock,NSObject
IOBluetoothRFCOMMChannel,IOBluetoothObject
MsgList,NSObject
GSStagingPrefix,NSObject
NSPredicateEditorRowTemplate,NSObject
_NSViewAnimator_NSCollectionView,_NSViewAnimator
CWANQPNetworkAuthenticationType,CWANQPElement
NSCGSContext,NSGraphicsContext
_NS1DVelocityFilterIvars,NSObject
_NSUnbufferedLayerTreeWindowContentView,NSView
NSHelpManager,NSObject
NSEnergyFormatter,NSFormatter
_CUIThemePixelRendition,CUIThemeRendition
__NSSharedFontInstanceInfo,NSObject
_NSSplitViewSizeTrackingOverlayView,NSView
NSNavProgressWindow,NSPanel
MTLCompileOptions,NSObject
_NSPersonNameComponentsData,NSObject
PFUbiquityMigrationManager,NSObject
NSArrayDetailBinder,NSObjectDetailBinder
_NSPromiseContentsTypeConverter,NSObject
CIPlugIn,NSObject
SFLListManager,NSObject
NSMoveCommand,NSScriptCommand
CoreWiFiIE,NSObject
NSCGSWindowBackingStore,NSObject
CAEmitterBehavior,NSObject
NSStoryboardSegue,NSObject
NSPortNameServer,NSObject
NSTileLayer,CALayer
_NS1DVelocityFilter,NSObject
NSSQLToMany,NSSQLRelationship
CIFilterClassAttributes,NSObject
NSKeyValueFastMutableSet2,NSKeyValueFastMutableSet
_NSDoubleValueBinderPlugin,_NSValueBinderPlugin
NSNavProgressStatusViewController,NSViewController
_NSThreadPerformInfo,NSObject
NSCursor,NSObject
NSData,NSObject
NSCFCharacterSet,NSMutableCharacterSet
NSObserverKeyPath,NSBoundKeyPath
_NSScrollingMomentumBasCalculator,_NSScrollingMomentumCalculatorBase
NSBlockExpression,NSExpression
IOBluetoothHandsFreeDeviceExpansion,NSObject
CIPhotoGrain,CIFilter
_NSDocumentConflictImageView,NSImageView
NSNavViewController,NSObject
NSWindow,NSResponder
PAStackshotImageInfo,NSObject
__NSOrderedSetI,NSOrderedSet
NSExtraMICData,NSObject
GSPermanentAdditionEnumerator,NSEnumerator
CWANQPNAIRealm,CWANQPElement
NSURLSession,NSObject
NSConcreteNotifyingMutableAttributedString,NSConcreteMutableAttributedString
NSThemeFrameBackgroundDelegate,NSObject
NSEntityMigrationPolicy,NSObject
NSKeyValueNotifyingMutableOrderedSet,NSKeyValueMutableOrderedSet
NSScrollerImpPair,NSObject
NSNib,NSObject
_MTLSamplerState,NSObject
CADistanceFieldLayer,CALayer
_NSScrollingMomentumDampenedSpringCalculator,_NSScrollingMomentumCalculatorBase
BU_TRunAfterHelper,NSObject
PFUbiquityBaselineRecoveryOperation,PFUbiquityBaselineOperation
PASampleThreadData,NSObject
MTLStencilDescriptorInternal,MTLStencilDescriptor
_PFEncodedData,NSData
NSUIActivityDocumentManager,NSObject
NSMenuItemCell,NSButtonCell
NSConcreteNotification,NSNotification
CUIPSDGradient,NSObject
CIBumpDistortion,CIFilter
NSCGSWindowBuffer,NSObject
NSThemeFrameTitleTextField,NSView
NSKeyValueSlowMutableSet,NSKeyValueMutableSet
NSCIImageRep,NSImageRep
NSTimer,NSObject
_NSKVO1Adaptor,_NSConcreteObservation
_NSFullScreenTileResizeCrossfadeOverlayWindow,NSPanel
CIMedianFilter,CIFilter
NSTableViewCellMockElement,NSObject
NSMigrationManager,NSObject
NSSplitViewItem,NSObject
__NSWindows1257TrigramKeySet,_NSSharedKeySetS
NSRuleEditorButton,NSButton
_NSTextStorageSideData,NSObject
NSSpellingLanguageTableView,NSTableView
CAStateAddAnimation,CAStateElement
NSPersonNameComponents,NSObject
NSMoveHelper,NSObject
NSKeyValueOrderedSet,NSOrderedSet
_NSMenuImpl,NSObject
NSApplicationBundlePresenter,NSObject
CILinearToSRGBToneCurve,CIFilter
NSDataDetectionIndicatorMenu,NSMenu
NSDictionary,NSObject
_PFExternalReferenceData,NSData
NSPrintPreviewController,NSViewController
NSCachedURLResponse,NSObject
_NSButtonCellAux,NSObject
__NSATSStringSegment,NSString
CIFilterClassCategories,NSObject
MallocDataCategorySummary,NSObject
CAMediaTimingFunction,NSObject
_NSGestureRecognizerDelayedEvent,NSObject
_NSImageCellPlugin,_NSImageViewPlugin
NSXPCListenerEndpoint,NSObject
CIStarShineGenerator,CIFilter
_NSCoreDataTaggedObjectIDFactory,NSObject
NSTableView,NSControl
MTLIOAccelParallelRenderCommandEncoder,_MTLParallelRenderCommandEncoder
DDCompilerState,NSObject
MTLIGAccelComputeCommandEncoder,MTLIOAccelComputeCommandEncoder
NSRuleEditorViewSliceRow,NSRuleEditorViewSlice
NSApplication,NSResponder
NSTableUpdateDeleteItem,NSTableUpdateItem2
PurgeTypeTotal,MallocDataCategorySummary
NSOpenAndSavePanelContentView,NSView
NSDateIntervalFormatter,NSFormatter
VMUSymbolicator,NSObject
NSTextPlaceholder,NSObject
OS_xpc_pipe,OS_xpc_object
CIKaleidoscope,CIFilter
NSInputAlignmentFilter,NSObject
NSSQLToOne,NSSQLRelationship
MTLIGFunctionVariant,MTLFunctionVariant
__NSWindows1256TrigramKeySet,_NSSharedKeySetS
RecvList,NSObject
SFCompanionManager,NSObject
_NSColorWellPlugin,_NSValueBinderPlugin
_NSFullScreenTileResizeCrossfadeOverlayWindowContentView,NSView
__NSMallocBlock__,__NSMallocBlock
CIQRCodeFeature,CIFeature
_NSServiceEntry,NSObject
CAStateAddElement,CAStateElement
_NSControllerObjectProxy,NSObject
PAStackFrame,NSObject
NSKeyValueSlowMutableOrderedSet,NSKeyValueMutableOrderedSet
CIShadedMaterial,CIFilter
NSTitlebarFloatingWindow,NSWindow
CUIPSDGradientStop,NSObject
_SchemaRenditionTuple,NSObject
NSSetChanges,NSMutableSet
NSXMLNSArrayTransformerName,NSValueTransformer
_NSObservableKeyPathChangeAdaptor,NSObservableKeyPath
__NSDictionaryI,NSDictionary
NSSQLForeignOrderKey,NSSQLColumn
NSViewTemplate,NSView
NSUserInterfaceTheme,NSObject
IOBluetoothPreferences,NSObject
CGImageProviderUtil,NSObject
SFLDefaults,NSObject
NSLineFragmentRenderingContext,NSObject
CAMediaTimingFunctionBuiltin,CAMediaTimingFunction
NSSidebarImage,NSImage
NSPlaceholderMutableString,NSMutableString
CUIPSDGradientColorStop,CUIPSDGradientStop
CIBlendModeFilter,CIFilter
MTLIOAccelDeviceShmemPool,NSObject
IOBluetoothL2CAPChannel,IOBluetoothObject
_NSSplitViewItemPrivateData,NSObject
NSKeyValueFastMutableSet1,NSKeyValueFastMutableSet
HICocoaWindowContentView,NSView
NSTableOverlappingColumnClipHelper,NSObject
_NSCallStackArray,NSArray
BU_TTargetActionFunctor,NSObject
__NSDictionaryM,NSMutableDictionary
_NSPopoverFramePrivateData,NSObject
PFUbiquityStoreMetadata,NSManagedObject
NSMenu,NSObject
NSRuleEditorPopupButtonCell,NSPopUpButtonCell
__NSCFLocalSessionTask,__NSCFURLSessionTask
NSTextStorage,NSMutableAttributedString
_NSFaultingMutableSet,NSMutableSet
NSDataDetectionIndicatorView,NSView
SFRemoteHotspotSession,NSObject
NSNameSpecifier,NSScriptObjectSpecifier
